time_x	cp_y
4006	0.00249
4007	0.00163
4008	6.79466E-4
4009	7.60165E-4
4010	-3.39136E-4
4011	-8.88437E-4
4012	-0.00291
4013	-0.00399
4014	-0.00534
4015	-0.00612
4016	-0.00522
4017	-0.00334
4018	-8.52194E-4
4019	0.00165
4020	0.00352
4021	0.00436
4022	0.00405
4023	0.00142
4024	-1.29708E-4
4025	-0.00514
4026	-0.01176
4027	-0.01207
4028	-0.01096
4029	-0.01114
4030	-0.00764
4031	-0.0026
4032	-9.84896E-4
4033	0.00214
4034	0.00373
4035	0.00509
4036	0.00702
4037	0.00796
4038	0.00583
4039	0.00586
4040	0.00552
4041	0.00439
4042	0.00197
4043	0.00149
4044	0.00129
4045	0.00102
4046	8.33604E-4
4047	0.00128
4048	6.01462E-4
4049	-7.62649E-5
4050	3.55386E-4
4051	2.47037E-4
4052	-3.81312E-4
4053	2.40339E-4
4054	2.80259E-4
4055	9.49312E-4
4056	9.58365E-4
4057	0.00225
4058	0.00224
4059	0.00219
4060	-3.10107E-4
4061	-0.00216
4062	-0.00392
4063	-0.00369
4064	-0.00444
4065	-0.00231
4066	1.98472E-4
4067	0.00364
4068	0.00475
4069	0.00569
4070	0.0041
4071	0.0021
4072	-0.00204
4073	-0.00423
4074	-0.00457
4075	-0.00413
4076	-0.00338
4077	-0.00212
4078	-0.00208
4079	-8.36726E-5
4080	0.00164
4081	0.00156
4082	0.00132
4083	0.00171
4084	-0.00125
4085	-0.00272
4086	-0.00118
4087	-0.00206
4088	-0.00284
4089	-0.00212
4090	-0.00204
4091	-0.00312
4092	-0.00105
4093	8.69483E-4
4094	0.00139
4095	0.00198
4096	-0.00179
4097	-0.00533
4098	-0.00779
4099	-0.00852
4100	-0.00934
4101	-0.00512
4102	-0.00159
4103	0.0013
4104	0.00312
4105	0.00356
4106	0.00286
4107	0.00251
4108	7.36744E-4
4109	-3.13084E-4
4110	-4.83391E-4
4111	1.66301E-4
4112	2.25994E-4
4113	0.00113
4114	0.00172
4115	0.00383
4116	0.00372
4117	0.00381
4118	0.00467
4119	0.00507
4120	0.00308
4121	0.00284
4122	0.0028
4123	8.40328E-4
4124	-8.68429E-5
4125	-6.52323E-4
4126	-8.77435E-4
4127	-0.00188
4128	-0.00177
4129	-0.00176
4130	-9.36408E-4
4131	-5.29584E-4
4132	6.47241E-4
4133	0.00123
4134	0.00116
4135	9.69123E-4
4136	-1.2204E-4
4137	2.76796E-4
4138	9.05633E-4
4139	6.5447E-4
4140	5.54563E-4
4141	0.00132
4142	5.61664E-5
4143	-5.83032E-4
4144	0.00122
4145	7.09617E-4
4146	-0.00254
4147	-0.00427
4148	-0.00525
4149	-0.00826
4150	-0.00838
4151	-0.00555
4152	-0.00102
4153	0.00221
4154	0.00556
4155	0.00861
4156	0.01043
4157	0.00899
4158	0.00517
4159	0.00265
4160	0.00151
4161	0.00247
4162	0.00161
4163	0.00252
4164	0.00217
4165	6.89576E-4
4166	-0.00142
4167	-0.00114
4168	-3.76188E-4
4169	-3.5811E-4
4170	-8.39774E-4
4171	-0.00131
4172	-0.00265
4173	-0.00395
4174	-0.00459
4175	-0.00431
4176	-0.0045
4177	-0.006
4178	-0.00561
4179	-0.00454
4180	-0.00411
4181	-0.00205
4182	0.00138
4183	0.00348
4184	0.00471
4185	0.00514
4186	0.00403
4187	0.0022
4188	9.83155E-5
4189	-8.70939E-4
4190	-0.00192
4191	-0.0024
4192	-0.00227
4193	-0.00132
4194	-0.00109
4195	6.74932E-4
4196	0.00215
4197	0.00194
4198	5.29319E-4
4199	-3.29215E-4
4200	-0.00262
4201	-0.00454
4202	-0.00292
4203	-0.00178
4204	-0.00177
4205	-0.00152
4206	-6.7374E-4
4207	-4.70267E-4
4208	5.32052E-5
4209	0.00208
4210	0.00413
4211	0.00384
4212	0.00319
4213	0.00325
4214	0.00236
4215	4.58061E-4
4216	2.8558E-4
4217	-1.16228E-4
4218	-1.08037E-4
4219	-4.79846E-4
4220	1.78346E-4
4221	2.48197E-4
4222	8.58856E-4
4223	5.99515E-4
4224	9.50173E-4
4225	0.00141
4226	2.72903E-4
4227	0.00225
4228	0.00343
4229	0.00321
4230	0.00122
4231	0.00158
4232	-0.00114
4233	-0.00375
4234	-0.00355
4235	-0.00276
4236	-0.00194
4237	-9.9131E-4
4238	-2.25483E-4
4239	1.30343E-4
4240	0.00167
4241	0.00198
4242	0.00205
4243	0.0025
4244	0.00113
4245	-4.01089E-4
4246	-1.44333E-4
4247	-1.07382E-4
4248	3.39569E-4
4249	7.76521E-4
4250	4.53472E-4
4251	-0.00184
4252	-0.00389
4253	-0.00517
4254	-0.00458
4255	-0.00269
4256	-0.00155
4257	8.93012E-5
4258	0.00108
4259	0.00192
4260	0.00333
4261	0.00406
4262	0.00377
4263	0.00358
4264	0.00232
4265	-0.00247
4266	-0.00734
4267	-0.00885
4268	-0.00883
4269	-0.00869
4270	-0.0063
4271	-0.00145
4272	0.00149
4273	0.00401
4274	0.00652
4275	0.00939
4276	0.00974
4277	0.00879
4278	0.00623
4279	0.00345
4280	0.00127
4281	0.00146
4282	7.8474E-4
4283	7.59446E-4
4284	0.00108
4285	9.28857E-4
4286	3.73562E-4
4287	-3.01919E-4
4288	-6.27424E-4
4289	-2.6293E-4
4290	-9.08435E-4
4291	-0.0011
4292	3.70396E-4
4293	0.00164
4294	9.99002E-4
4295	9.23305E-4
4296	0.00169
4297	0.00351
4298	0.00315
4299	0.00358
4300	0.00388
4301	0.00273
4302	-2.67677E-4
4303	-0.00214
4304	-0.00266
4305	-0.00181
4306	-0.00133
4307	-9.6788E-4
4308	5.75962E-4
4309	0.00132
4310	6.43647E-4
4311	2.97489E-4
4312	-4.18732E-4
4313	-0.00143
4314	-0.00223
4315	-0.00205
4316	-0.00203
4317	-0.00104
4318	-0.00103
4319	-0.00204
4320	-0.00266
4321	-0.00155
4322	-8.20422E-4
4323	3.42031E-5
4324	0.00136
4325	0.00252
4326	0.00205
4327	0.00168
4328	0.00195
4329	0.00191
4330	0.00171
4331	0.00101
4332	2.75209E-4
4333	2.03467E-4
4334	-2.68276E-4
4335	-0.00147
4336	-0.00174
4337	-0.00189
4338	-0.00265
4339	-0.00209
4340	-9.31202E-4
4341	-3.2065E-4
4342	7.70547E-4
4343	0.00168
4344	0.00204
4345	0.00152
4346	0.00243
4347	0.00231
4348	0.00187
4349	0.00109
4350	3.08999E-4
4351	-4.74118E-4
4352	-7.66872E-4
4353	-2.56428E-4
4354	7.44016E-4
4355	9.44461E-4
4356	0.00141
4357	0.00149
4358	9.79488E-4
4359	7.73479E-4
4360	6.9747E-4
4361	7.81461E-4
4362	7.15452E-4
4363	0.00105
4364	0.00164
4365	0.00317
4366	0.00318
4367	0.00357
4368	0.0029
4369	7.51287E-4
4370	5.41161E-4
4371	0.00239
4372	5.20908E-4
4373	-0.00206
4374	-0.00194
4375	-0.00297
4376	-0.00515
4377	-0.00514
4378	-0.00309
4379	-0.00111
4380	0.00187
4381	0.00402
4382	0.00553
4383	0.00469
4384	0.00143
4385	-0.00399
4386	-0.01212
4387	-0.01516
4388	-0.01398
4389	-0.01244
4390	-0.01256
4391	-0.00406
4392	9.18569E-5
4393	0.0029
4394	0.00761
4395	0.00922
4396	0.00592
4397	0.00294
4398	3.17323E-4
4399	-0.00279
4400	-0.00192
4401	-0.00235
4402	-9.51505E-4
4403	-0.0018
4404	-0.00307
4405	-0.00253
4406	-0.00102
4407	3.7876E-4
4408	0.00195
4409	0.00218
4410	2.10617E-4
4411	-0.0024
4412	-0.004
4413	-0.00569
4414	-0.00642
4415	-0.00554
4416	-0.00288
4417	-0.00229
4418	1.82886E-4
4419	0.00163
4420	8.28057E-4
4421	7.56423E-5
4422	-4.76772E-4
4423	-0.00147
4424	-0.00138
4425	5.37904E-4
4426	3.91908E-4
4427	0.00114
4428	9.89135E-4
4429	0.00124
4430	0.00116
4431	0.00197
4432	0.0021
4433	0.00213
4434	9.24135E-4
4435	0.0011
4436	7.35233E-4
4437	-0.00118
4438	-0.0013
4439	-0.0014
4440	-0.00202
4441	-0.0015
4442	-0.0027
4443	-0.00272
4444	-0.00127
4445	-0.0017
4446	-0.00352
4447	-0.00179
4448	-0.00309
4449	-0.00436
4450	-0.00652
4451	-0.00765
4452	-0.00611
4453	-0.00336
4454	-0.00323
4455	8.30602E-4
4456	0.00396
4457	0.00268
4458	0.0012
4459	0.00191
4460	0.00143
4461	0.0011
4462	0.00165
4463	0.00259
4464	0.00244
4465	0.00194
4466	0.00197
4467	0.0031
4468	0.00325
4469	0.00263
4470	0.00172
4471	3.27852E-4
4472	-0.00188
4473	-0.00304
4474	-0.00178
4475	-0.00142
4476	2.18853E-4
4477	0.00219
4478	0.00252
4479	0.00178
4480	0.00173
4481	7.17841E-4
4482	4.6457E-4
4483	0.00181
4484	0.00244
4485	0.00308
4486	0.00297
4487	0.00109
4488	-2.34657E-4
4489	-0.00202
4490	-0.0023
4491	-0.00163
4492	4.9052E-5
4493	-1.79731E-4
4494	0.00194
4495	0.00121
4496	6.28875E-4
4497	-2.17852E-4
4498	-2.458E-5
4499	-6.6064E-4
4500	3.14538E-4
4501	0.00188
4502	0.00343
4503	0.00326
4504	0.00305
4505	0.00167
4506	-0.00442
4507	-0.00795
4508	-0.00852
4509	-0.0091
4510	-0.00813
4511	-0.00277
4512	7.65896E-4
4513	0.0025
4514	0.0042
4515	0.0077
4516	0.01104
4517	0.01383
4518	0.0148
4519	0.01475
4520	0.01275
4521	0.01142
4522	0.00754
4523	0.00416
4524	0.00345
4525	0.00125
4526	-0.00176
4527	-6.57377E-4
4528	0.00116
4529	2.26483E-4
4530	-3.708E-4
4531	-0.00308
4532	-0.0074
4533	-0.00714
4534	-0.00534
4535	-0.00383
4536	-5.23263E-4
4537	0.00286
4538	7.43412E-4
4539	-0.00189
4540	-0.0018
4541	-0.00151
4542	-6.62014E-4
4543	-0.00369
4544	-0.00695
4545	-0.00836
4546	-0.01099
4547	-0.01192
4548	-0.00717
4549	-0.00319
4550	-0.00169
4551	8.33611E-4
4552	-2.82326E-4
4553	-0.00139
4554	-0.00262
4555	-0.00372
4556	-0.00312
4557	-6.72352E-4
4558	0.00152
4559	0.00426
4560	0.00539
4561	0.00343
4562	0.00249
4563	0.00185
4564	0.00191
4565	0.00217
4566	0.0027
4567	0.00211
4568	0.00137
4569	1.09599E-4
4570	-0.0014
4571	-0.00207
4572	-0.00365
4573	-0.00533
4574	-0.0063
4575	-0.00577
4576	-0.00329
4577	-4.8201E-4
4578	0.00221
4579	0.00428
4580	0.00446
4581	0.00314
4582	0.00235
4583	0.00173
4584	1.61023E-4
4585	-6.26986E-4
4586	-0.00214
4587	-0.0031
4588	-0.00347
4589	-0.00243
4590	-0.00127
4591	1.67149E-4
4592	4.90021E-4
4593	-7.37108E-4
4594	-5.24236E-4
4595	3.18906E-4
4596	4.43116E-4
4597	0.00119
4598	0.00351
4599	0.00306
4600	0.00359
4601	0.00324
4602	0.00128
4603	-2.01588E-4
4604	-1.25523E-4
4605	-8.69311E-4
4606	9.48569E-4
4607	0.00342
4608	0.00589
4609	0.00944
4610	0.01099
4611	0.0093
4612	0.00706
4613	0.00278
4614	-0.00349
4615	-0.00859
4616	-0.00794
4617	-0.00932
4618	-0.00964
4619	-0.00805
4620	-0.00513
4621	-0.00712
4622	-0.00391
4623	-4.09603E-4
4624	0.0015
4625	0.00125
4626	-4.25599E-4
4627	-0.00447
4628	-0.00589
4629	-0.00764
4630	-0.00737
4631	-0.00322
4632	0.00265
4633	0.00534
4634	0.008
4635	0.0098
4636	0.01086
4637	0.01146
4638	0.01168
4639	0.01177
4640	0.01028
4641	0.0077
4642	0.00447
4643	-9.5696E-5
4644	-0.0039
4645	-0.00458
4646	-0.00333
4647	-0.00138
4648	0.00116
4649	0.00436
4650	0.00545
4651	0.00269
4652	-0.00161
4653	-0.00271
4654	-0.00381
4655	-0.00336
4656	1.11762E-4
4657	0.00233
4658	0.00377
4659	0.00382
4660	0.00302
4661	0.00176
4662	0.00208
4663	8.20753E-4
4664	-5.63858E-4
4665	-0.00114
4666	-0.00131
4667	-0.00127
4668	-4.80682E-5
4669	0.00228
4670	0.00348
4671	0.005
4672	0.0055
4673	0.00539
4674	0.00412
4675	0.00279
4676	0.00194
4677	0.00149
4678	-1.31841E-4
4679	-4.3376E-4
4680	-5.55678E-4
4681	-0.00152
4682	-0.00311
4683	-0.00532
4684	-0.00644
4685	-0.00623
4686	-0.00393
4687	-0.00221
4688	0.00208
4689	0.0041
4690	0.00221
4691	-0.00282
4692	-0.00278
4693	-0.00371
4694	-0.00526
4695	-0.00426
4696	-0.00197
4697	-0.00369
4698	-0.00528
4699	-0.00407
4700	-0.00311
4701	-0.00189
4702	0.0022
4703	0.00416
4704	0.00249
4705	-1.22161E-4
4706	-0.00207
4707	-0.00505
4708	-0.00445
4709	-0.00162
4710	0.00223
4711	0.00327
4712	0.00317
4713	0.0012
4714	-0.00223
4715	-0.00384
4716	-0.00296
4717	-0.00301
4718	-0.00332
4719	-9.01208E-4
4720	0.00136
4721	0.00183
4722	0.00251
4723	0.0038
4724	0.00266
4725	8.36668E-4
4726	8.0391E-4
4727	9.6999E-4
4728	7.35391E-4
4729	0.00145
4730	2.46193E-4
4731	-4.78406E-4
4732	-0.00112
4733	-0.0018
4734	-0.00311
4735	-0.00265
4736	-0.00195
4737	-0.00188
4738	-2.07805E-4
4739	0.00132
4740	8.34391E-4
4741	-0.00338
4742	-0.00453
4743	-0.00501
4744	-0.00399
4745	-0.00218
4746	-0.0015
4747	-0.00246
4748	-0.00435
4749	-0.00657
4750	-0.00768
4751	-0.0051
4752	-0.00219
4753	1.1388E-4
4754	0.00197
4755	0.00395
4756	0.00579
4757	0.00598
4758	0.00546
4759	0.00552
4760	0.00535
4761	0.0028
4762	0.00131
4763	4.45645E-4
4764	-0.00102
4765	-0.00306
4766	-0.00311
4767	-0.00415
4768	-0.00352
4769	-0.00339
4770	-0.00292
4771	-0.0029
4772	-7.23042E-4
4773	-0.00109
4774	-6.27621E-4
4775	-4.90976E-6
4776	0.00124
4777	-3.19494E-4
4778	-0.00232
4779	-0.00328
4780	-0.00371
4781	-0.00306
4782	-0.00115
4783	3.75437E-4
4784	5.37941E-4
4785	-8.39556E-4
4786	-0.00397
4787	-0.00608
4788	-0.0046
4789	-0.00422
4790	-0.00239
4791	2.66626E-4
4792	0.0024
4793	0.00309
4794	0.0053
4795	0.00573
4796	0.00517
4797	0.00321
4798	0.00126
4799	-0.00165
4800	-0.00339
4801	-0.004
4802	-0.00412
4803	-0.00417
4804	-0.00325
4805	-0.00226
4806	-0.00169
4807	4.28222E-4
4808	0.00111
4809	6.21249E-4
4810	-2.03181E-6
4811	2.46876E-5
4812	-0.00166
4813	-0.00213
4814	-0.00127
4815	-3.63373E-4
4816	0.00133
4817	0.00327
4818	0.00328
4819	0.0029
4820	0.0025
4821	9.18288E-4
4822	0.00135
4823	0.00136
4824	0.00105
4825	0.00178
4826	0.00332
4827	0.00373
4828	0.00584
4829	0.00608
4830	0.00339
4831	9.88093E-4
4832	-0.00211
4833	-0.00338
4834	-0.004
4835	-0.00298
4836	-0.0029
4837	-0.00217
4838	-0.00247
4839	-0.00228
4840	-0.00248
4841	-0.00121
4842	-4.81397E-4
4843	-0.00161
4844	-5.00711E-4
4845	9.49886E-4
4846	2.20483E-4
4847	3.41079E-4
4848	0.00128
4849	9.33113E-4
4850	-1.65579E-4
4851	-9.42715E-5
4852	6.27036E-4
4853	0.00117
4854	0.00202
4855	0.00261
4856	0.00186
4857	3.16188E-4
4858	-0.00147
4859	-0.00214
4860	-0.00184
4861	-0.0016
4862	-0.00121
4863	-0.00152
