time_x	cp_y
3189	-0.03016
3190	-0.02576
3191	-0.01683
3192	-0.00881
3193	-0.00165
3194	0.00326
3195	0.00629
3196	0.00706
3197	0.00515
3198	0.00267
3199	0.00138
3200	-9.68752E-4
3201	-0.00292
3202	-0.00588
3203	-0.00703
3204	-0.00587
3205	-0.00287
3206	-9.5275E-4
3207	0.00167
3208	0.00231
3209	7.89214E-4
3210	-0.00216
3211	-0.00412
3212	-0.00481
3213	-0.00495
3214	-0.00708
3215	-0.00848
3216	-0.00875
3217	-0.0075
3218	-0.0066
3219	-0.00423
3220	-0.00239
3221	-0.00267
3222	-0.00378
3223	-0.00381
3224	-0.00314
3225	-0.00332
3226	-0.00221
3227	-6.27094E-4
3228	-1.19845E-4
3229	-3.72592E-4
3230	2.54665E-4
3231	5.91923E-4
3232	2.6918E-4
3233	1.36437E-4
3234	-1.86485E-4
3235	-1.29623E-4
3236	-5.52761E-4
3237	-0.00108
3238	-0.00102
3239	-5.72462E-4
3240	4.73671E-4
3241	9.99803E-4
3242	0.00134
3243	0.00182
3244	0.00138
3245	5.0292E-4
3246	-3.72006E-4
3247	-3.66933E-4
3248	-0.00104
3249	-0.0023
3250	-0.0025
3251	-0.00181
3252	-8.17018E-4
3253	6.38945E-6
3254	0.00264
3255	0.00252
3256	0.0025
3257	4.22632E-6
3258	-0.0019
3259	-0.00404
3260	-0.00388
3261	-0.00404
3262	-0.00206
3263	5.59008E-6
3264	0.0021
3265	0.00284
3266	0.00258
3267	3.89628E-4
3268	-0.00106
3269	-0.00201
3270	-0.00216
3271	-0.00206
3272	-0.00135
3273	-8.74238E-4
3274	1.32084E-5
3275	-6.29053E-4
3276	3.38695E-4
3277	0.00221
3278	0.00258
3279	0.00351
3280	0.00429
3281	0.0025
3282	5.19264E-4
3283	-4.51586E-4
3284	-0.00288
3285	-0.00367
3286	-0.00274
3287	-0.00183
3288	-0.00118
3289	-8.69197E-4
3290	8.32045E-5
3291	0.00136
3292	0.00197
3293	0.00254
3294	0.00386
3295	0.00301
3296	0.00134
3297	0.00106
3298	0.00187
3299	0.0014
3300	9.60123E-4
3301	3.38422E-4
3302	1.56722E-4
3303	-6.24978E-4
3304	-0.00267
3305	-0.00847
3306	-0.01478
3307	-0.01805
3308	-0.02183
3309	-0.02267
3310	-0.01763
3311	-0.01065
3312	-0.00555
3313	-9.65754E-4
3314	0.00366
3315	0.00748
3316	0.01055
3317	0.0104
3318	0.01005
3319	0.0087
3320	0.00684
3321	0.00389
3322	0.00271
3323	0.00224
3324	0.0015
3325	8.50137E-4
3326	5.56897E-4
3327	-5.63432E-5
3328	-0.00109
3329	-0.00251
3330	-0.00358
3331	-0.0025
3332	-0.00267
3333	-0.00154
3334	8.97227E-4
3335	0.00335
3336	0.00386
3337	0.00507
3338	0.00478
3339	0.00454
3340	0.00479
3341	0.00518
3342	0.00491
3343	0.00469
3344	0.00379
3345	0.00275
3346	0.00191
3347	0.00133
3348	0.00175
3349	0.00168
3350	0.00138
3351	9.58069E-4
3352	6.48966E-4
3353	-9.20138E-4
3354	-0.00123
3355	-0.00155
3356	-0.00205
3357	-0.00189
3358	8.67525E-4
3359	0.00264
3360	0.00393
3361	0.0039
3362	0.00429
3363	0.00284
3364	-0.00201
3365	-0.00896
3366	-0.01154
3367	-0.01374
3368	-0.01431
3369	-0.01144
3370	-0.00628
3371	-0.00383
3372	-0.00158
3373	-1.97181E-4
3374	0.00168
3375	0.00322
3376	0.00414
3377	0.00348
3378	0.00275
3379	0.00206
3380	7.3858E-4
3381	2.88766E-4
3382	0.00191
3383	0.00261
3384	0.00311
3385	0.00387
3386	0.00403
3387	0.00237
3388	0.0013
3389	1.27968E-4
3390	1.98281E-4
3391	1.5991E-4
3392	2.72485E-4
3393	3.8506E-4
3394	0.00102
3395	8.80211E-4
3396	3.94468E-4
3397	6.60271E-4
3398	3.36074E-4
3399	1.81877E-4
3400	-3.7232E-4
3401	-3.04709E-4
3402	-7.74979E-4
3403	-8.05248E-4
3404	-0.00206
3405	-0.00244
3406	-0.00212
3407	-0.00132
3408	-0.00135
3409	-1.50234E-4
3410	6.94388E-4
3411	0.00124
3412	0.00149
3413	0.00176
3414	0.00169
3415	0.00195
3416	0.00203
3417	0.00125
3418	0.00134
3419	0.00229
3420	0.00138
3421	-3.1324E-4
3422	-0.00123
3423	-0.00195
3424	-0.0035
3425	-0.00911
3426	-0.01642
3427	-0.02139
3428	-0.02536
3429	-0.02961
3430	-0.02538
3431	-0.01775
3432	-0.01157
3433	-0.00566
3434	7.30903E-4
3435	0.0036
3436	0.00576
3437	0.00742
3438	0.00799
3439	0.00627
3440	0.00458
3441	0.00272
3442	-0.0012
3443	-0.00601
3444	-0.00744
3445	-0.00769
3446	-0.0076
3447	-0.00572
3448	-0.00218
3449	-0.00122
3450	-1.76143E-4
3451	-2.48308E-5
3452	-5.25731E-4
3453	-0.00176
3454	-0.00256
3455	-0.00295
3456	-0.00302
3457	-0.00262
3458	-0.00166
3459	-9.71396E-5
3460	8.22475E-4
3461	0.00226
3462	0.00256
3463	0.00255
3464	0.00243
3465	7.05359E-4
3466	-0.00247
3467	-0.00422
3468	-0.00627
3469	-0.00883
3470	-0.00831
3471	-0.00617
3472	-0.0045
3473	-0.00193
3474	0.00163
3475	0.00102
3476	-2.4108E-4
3477	-0.00145
3478	-0.00251
3479	-0.00342
3480	-7.74965E-4
3481	0.00181
3482	0.00402
3483	0.00509
3484	0.00461
3485	0.00327
3486	0.00249
3487	0.00218
3488	0.00195
3489	0.00178
3490	0.00138
3491	-8.30836E-4
3492	-0.00321
3493	-0.00608
3494	-0.00734
3495	-0.00727
3496	-0.00543
3497	-0.0032
3498	-2.2616E-4
3499	0.00222
3500	0.00299
3501	0.0033
3502	0.00313
3503	0.00345
3504	0.00397
3505	0.00444
3506	0.00483
3507	0.00478
3508	0.00432
3509	0.00359
3510	0.00292
3511	0.00199
3512	0.00122
3513	0.00106
3514	9.0077E-4
3515	0.00201
3516	0.00327
3517	0.00527
3518	0.00641
3519	0.00632
3520	0.00492
3521	0.00365
3522	0.00281
3523	0.00196
3524	0.00143
3525	0.00104
3526	-9.84456E-4
3527	-0.00406
3528	-0.00453
3529	-0.00548
3530	-0.007
3531	-0.00822
3532	-0.00861
3533	-0.00993
3534	-0.0097
3535	-0.00861
3536	-0.00582
3537	-0.00666
3538	-0.00644
3539	-0.00457
3540	-0.00328
3541	-0.00212
3542	0.00226
3543	0.00415
3544	0.00529
3545	0.00112
3546	-0.00493
3547	-0.00751
3548	-0.00914
3549	-0.01184
3550	-0.0087
3551	-5.66025E-4
3552	0.00504
3553	0.00913
3554	0.01435
3555	0.01808
3556	0.01812
3557	0.01714
3558	0.01631
3559	0.01326
3560	0.01073
3561	0.00878
3562	0.00586
3563	0.00266
3564	0.00151
3565	0.00136
3566	0.00111
3567	0.00235
3568	0.00392
3569	0.00402
3570	0.00441
3571	0.00438
3572	0.00322
3573	0.00195
3574	0.00171
3575	0.00165
3576	0.00151
3577	0.0022
3578	0.00272
3579	0.00367
3580	0.00493
3581	0.00551
3582	0.00504
3583	0.00481
3584	0.00236
3585	-0.00127
3586	-0.00382
3587	-0.00343
3588	-0.00307
3589	-0.0029
3590	-0.00157
3591	6.59057E-4
3592	0.00117
3593	8.27595E-4
3594	5.45414E-4
3595	4.43233E-4
3596	-5.89474E-5
3597	-0.00194
3598	-0.00144
3599	0.00189
3600	0.00354
3601	0.00441
3602	0.006
3603	0.00601
3604	0.00434
3605	0.00385
3606	0.00359
3607	0.00305
3608	0.00337
3609	0.0035
3610	0.00271
3611	0.00244
3612	0.00307
3613	0.00278
3614	0.00221
3615	0.00229
3616	0.00142
3617	9.36297E-4
3618	-5.31532E-5
3619	-0.00109
3620	-0.00197
3621	-0.00356
3622	-0.00488
3623	-0.00538
3624	-0.00408
3625	-0.00231
3626	7.87648E-4
3627	0.00282
3628	0.00459
3629	0.00523
3630	0.00556
3631	0.00528
3632	0.00443
3633	0.00403
3634	0.00207
3635	4.00143E-4
3636	-7.29112E-4
3637	2.16329E-5
3638	-4.17622E-4
3639	-5.42182E-4
3640	-7.38737E-5
3641	0.00129
3642	0.00127
3643	0.00125
3644	0.00159
3645	2.27061E-4
3646	-0.00182
3647	-0.00453
3648	-0.00521
3649	-0.00428
3650	-0.00218
3651	-9.65461E-4
3652	5.34721E-5
3653	-1.17595E-4
3654	-2.96688E-4
3655	-0.00136
3656	-5.4984E-4
3657	0.001
3658	0.00262
3659	0.00353
3660	0.00315
3661	0.00257
3662	0.00222
3663	0.00118
3664	-0.0012
3665	-0.00584
3666	-0.01308
3667	-0.01677
3668	-0.01922
3669	-0.02069
3670	-0.01859
3671	-0.01356
3672	-0.00953
3673	-0.00587
3674	-0.00102
3675	0.004
3676	0.00743
3677	0.00862
3678	0.00934
3679	0.00839
3680	0.00772
3681	0.00646
3682	0.00413
3683	0.00109
3684	-5.50512E-4
3685	-0.00196
3686	-0.00198
3687	-0.00155
3688	-9.00847E-4
3689	-0.00616
3690	-0.0095
3691	-0.00892
3692	-0.00878
3693	-0.01011
3694	-0.00687
3695	-0.00551
3696	-0.0074
3697	-0.00799
3698	-0.00699
3699	-0.00654
3700	-0.00579
3701	-0.00515
3702	-0.00514
3703	-0.00463
3704	-0.00354
3705	-0.00348
3706	-0.00463
3707	-0.00498
3708	-0.00612
3709	-0.00595
3710	-0.00492
3711	-0.00247
3712	-4.15527E-4
3713	0.00193
3714	0.00419
3715	0.00515
3716	0.00478
3717	0.00428
3718	0.00349
3719	0.00242
3720	0.0019
3721	0.00171
3722	0.00112
3723	0.00115
3724	7.77044E-4
3725	-8.4037E-5
3726	-0.00155
3727	-0.0014
3728	-5.79128E-4
3729	-4.70825E-4
3730	5.56861E-6
3731	5.80291E-4
3732	-2.94987E-4
3733	-0.00125
3734	-0.00144
3735	-0.00229
3736	-0.00264
3737	-0.00188
3738	-6.65138E-4
3739	0.00126
3740	0.002
3741	0.00192
3742	0.00113
3743	-0.00133
3744	-0.00336
3745	-0.00383
3746	-0.00379
3747	-0.00393
3748	-0.00319
3749	-0.00266
3750	-0.00148
3751	-4.62726E-4
3752	-6.84344E-4
3753	-2.95963E-4
3754	-9.67581E-4
3755	-8.90533E-4
3756	-0.00115
3757	1.14703E-4
3758	6.97321E-4
3759	0.00193
3760	0.00138
3761	0.00154
3762	5.18899E-4
3763	-5.2258E-4
3764	7.55941E-4
3765	0.00346
3766	0.0053
3767	0.00607
3768	0.00729
3769	0.00487
3770	-0.00102
3771	-0.00386
3772	-0.00405
3773	-0.00506
3774	-0.00538
3775	-0.00284
3776	-0.00114
3777	-2.6168E-4
3778	-8.03766E-4
3779	2.64148E-4
3780	6.72062E-4
3781	-4.34165E-5
3782	0.00105
3783	0.00234
3784	0.00126
3785	-0.00416
3786	-0.01305
3787	-0.01979
3788	-0.02364
3789	-0.02561
3790	-0.02021
3791	-0.01033
3792	-0.00326
3793	0.00321
3794	0.00934
3795	0.01252
3796	0.01324
3797	0.01195
3798	0.00962
3799	0.00651
3800	0.0042
3801	0.0031
3802	0.00284
3803	0.00169
3804	3.38475E-4
3805	-9.84029E-4
3806	-0.00219
3807	-0.00437
3808	-0.00463
3809	-0.00362
3810	-0.00246
3811	-0.00209
3812	-8.8813E-4
3813	-1.79313E-4
3814	1.95041E-5
3815	-0.00137
3816	-0.00233
3817	-0.00251
3818	-0.00184
3819	-0.00108
3820	7.00681E-4
3821	0.0019
3822	0.00227
3823	0.00147
3824	2.22324E-4
3825	-0.00107
3826	-0.00135
3827	-0.00163
3828	-0.00183
3829	-0.00141
3830	3.17072E-4
3831	8.55287E-4
3832	0.00226
3833	0.00319
3834	0.00338
3835	0.00205
3836	0.00205
3837	0.00141
3838	0.00125
3839	-1.66342E-5
3840	4.10046E-4
3841	8.07758E-4
3842	0.00241
3843	0.00345
3844	0.00504
3845	0.00522
3846	0.00346
3847	4.7226E-4
3848	-0.00219
3849	-0.00278
3850	-0.00307
3851	-0.00257
3852	-0.00163
3853	-8.53164E-4
3854	2.83415E-4
3855	5.89993E-4
3856	4.96562E-4
3857	4.22715E-4
3858	3.68869E-4
3859	-4.94978E-4
3860	-0.00111
3861	-0.00159
3862	-0.00263
3863	-0.00308
3864	-0.00314
3865	-0.00207
3866	-6.01409E-4
3867	3.70495E-4
3868	0.00135
3869	1.53798E-4
3870	-0.00157
3871	-0.00163
3872	-6.73446E-4
3873	-4.44055E-5
3874	0.00159
3875	0.00117
3876	-2.77286E-4
3877	-0.00311
3878	-0.00513
3879	-0.00489
3880	-0.00293
3881	-0.00156
3882	6.91966E-4
3883	0.00217
3884	0.00116
3885	0.00153
3886	0.00225
3887	0.00192
3888	0.00183
3889	0.00286
3890	0.00196
3891	0.00118
3892	6.26165E-4
3893	7.7247E-4
3894	-6.11225E-4
3895	-0.00182
3896	-0.0024
3897	-2.218E-4
3898	0.00164
3899	0.00262
3900	0.00431
3901	0.00524
3902	0.00154
3903	-0.00132
3904	-0.0032
3905	-0.00804
3906	-0.01681
3907	-0.01966
3908	-0.02222
3909	-0.02557
3910	-0.0241
3911	-0.0161
3912	-0.00898
3913	-0.00314
3914	0.00459
3915	0.00882
3916	0.01101
3917	0.0111
3918	0.0092
3919	0.00589
3920	0.00441
3921	0.00181
3922	8.13328E-5
3923	-4.66732E-5
3924	4.65321E-4
3925	7.31484E-6
3926	7.29309E-4
3927	2.11441E-4
3928	-5.65783E-4
3929	-8.73007E-4
3930	-4.00231E-4
3931	6.62545E-4
3932	3.25406E-4
3933	3.38908E-4
3934	0.00133
3935	5.55911E-4
3936	-0.00162
3937	-9.70473E-5
3938	0.00257
3939	0.00177
3940	9.55467E-4
3941	-3.61893E-7
3942	-0.00317
3943	-0.00561
3944	-0.00459
3945	-0.00206
3946	-1.97054E-4
3947	0.00211
3948	0.00417
3949	0.00674
3950	0.0085
3951	0.00922
3952	0.01016
3953	0.01035
3954	0.00743
3955	0.00504
3956	0.0054
3957	0.0051
3958	0.00373
3959	0.00325
3960	0.00222
3961	3.86228E-5
3962	-0.00137
3963	-0.00217
3964	-0.00271
3965	-0.00299
3966	-0.00255
3967	-0.00249
3968	-0.00267
3969	-0.00274
3970	-0.00184
3971	2.29541E-4
3972	0.00226
3973	0.00315
3974	0.00374
3975	0.00483
3976	0.00385
3977	0.00264
3978	0.00278
3979	0.00239
3980	0.00198
3981	0.0025
3982	0.00166
3983	0.00102
3984	6.96394E-4
3985	1.04237E-4
3986	-5.77921E-4
3987	2.39921E-4
3988	-1.41509E-4
3989	-5.22057E-4
3990	-0.00198
3991	-0.0026
3992	-0.00314
3993	-0.00233
3994	-0.00237
3995	-0.00147
3996	-0.00127
3997	-0.00141
3998	-0.00179
3999	-5.44462E-4
4000	0.00114
4001	0.00148
4002	0.00175
4003	0.00214
4004	0.00318
4005	0.00233
4006	0.00117
4007	0.00126
4008	0.001
4009	-0.00137
4010	-0.0014
4011	7.63981E-4
4012	0.00205
4013	0.00129
4014	0.00108
4015	-9.83672E-4
4016	-0.00259
4017	-0.00425
4018	-0.0031
4019	-0.00121
4020	6.53615E-4
4021	9.7204E-4
4022	7.00465E-4
4023	-1.01166E-4
4024	-9.64665E-4
4025	-0.00509
4026	-0.01208
4027	-0.01587
4028	-0.01858
4029	-0.02084
4030	-0.01823
4031	-0.0102
4032	-0.00384
4033	8.74365E-4
4034	0.00573
4035	0.00883
4036	0.01055
4037	0.01106
4038	0.01118
4039	0.0099
4040	0.00812
4041	0.00541
4042	0.00391
4043	0.00284
4044	0.00183
4045	0.00191
4046	0.00122
4047	7.68716E-4
4048	2.87682E-4
4049	-3.74693E-4
4050	-0.00159
4051	-6.70448E-4
4052	-7.53326E-4
4053	-0.00123
4054	-6.40299E-4
4055	-4.35004E-4
4056	-0.00161
4057	-0.00242
4058	-0.00276
4059	-0.00337
4060	-0.00333
4061	-0.00267
4062	-0.00212
4063	-0.00215
4064	-9.36997E-4
4065	0.00121
4066	0.00332
4067	0.00491
4068	0.00576
4069	0.00495
4070	0.00305
4071	3.86518E-4
4072	-0.0019
4073	-0.00293
4074	-0.0032
4075	-0.00301
4076	-0.0014
4077	-7.18322E-4
4078	5.86146E-4
4079	0.00264
4080	0.00323
4081	0.00194
4082	0.00157
4083	0.00159
4084	2.7863E-4
4085	6.75109E-4
4086	0.00146
4087	7.98065E-4
4088	-1.25457E-4
4089	-6.089E-4
4090	-3.52102E-4
4091	-5.30452E-6
4092	1.49343E-6
4093	-0.00109
4094	-0.00134
4095	-0.00209
4096	-0.00282
4097	-0.00161
4098	0.00122
4099	0.0026
4100	0.00308
4101	0.00319
4102	0.00289
4103	1.80012E-4
4104	-5.64303E-4
4105	-0.00204
4106	-0.00278
4107	-0.00248
4108	-0.00144
4109	-0.00145
4110	-7.79583E-4
4111	-0.00168
4112	-0.00322
4113	-0.00448
4114	-0.00403
4115	-0.00287
4116	-3.3734E-4
4117	0.00163
4118	0.00236
4119	0.00166
4120	-8.28157E-5
4121	-5.71533E-4
4122	-1.6025E-4
4123	0.0017
4124	0.00176
4125	0.00265
4126	0.00173
4127	7.60526E-4
4128	1.43356E-4
4129	0.00134
4130	0.00184
4131	0.00274
4132	0.00253
4133	0.00114
4134	1.80719E-4
4135	-4.72895E-4
4136	-0.00147
4137	-0.00171
4138	-9.41971E-4
4139	-7.64996E-4
4140	-9.87006E-4
4141	-6.68445E-4
4142	-0.00113
4143	-6.01322E-4
4144	-8.6276E-4
4145	-0.00429
4146	-0.01099
4147	-0.01584
4148	-0.01927
4149	-0.02153
4150	-0.0206
4151	-0.01472
4152	-0.00784
4153	-0.00213
4154	0.00267
4155	0.00887
4156	0.01255
4157	0.01285
4158	0.01016
4159	0.00785
4160	0.00423
4161	8.00323E-4
4162	-7.8461E-4
4163	-7.99542E-4
4164	5.65525E-4
4165	0.00114
4166	0.00215
4167	0.00206
4168	0.00284
4169	0.00106
4170	9.35594E-4
4171	0.00107
4172	0.00101
4173	3.51224E-4
4174	1.99767E-4
4175	-1.113E-4
4176	-0.00116
4177	-0.00167
4178	-0.00172
4179	-5.69951E-4
4180	4.5067E-4
4181	0.00132
4182	0.00213
4183	0.00214
4184	0.00133
4185	-6.84086E-5
4186	-5.04766E-4
4187	-2.31123E-4
4188	-0.00142
4189	-0.00164
4190	-6.00161E-4
4191	-1.65563E-4
4192	-0.00125
4193	-3.56367E-4
4194	-2.6177E-4
4195	-3.77172E-4
4196	4.82109E-5
4197	0.00137
4198	0.00121
4199	0.00132
4200	7.98217E-5
4201	-7.94178E-4
4202	-0.00231
4203	-0.00214
4204	-0.0021
4205	-9.19953E-4
4206	2.06679E-4
4207	6.73409E-4
4208	1.70139E-4
4209	3.1687E-4
4210	1.036E-4
4211	-0.00115
4212	-0.0012
4213	-3.11787E-6
4214	-7.25281E-4
4215	-0.00218
4216	-0.0023
4217	-0.00197
4218	-0.00118
4219	4.60594E-4
4220	0.00217
4221	0.00267
4222	0.00341
4223	0.00185
4224	4.39869E-4
4225	-3.87472E-4
4226	-3.82489E-4
4227	-1.66038E-4
4228	3.70414E-4
4229	0.00164
4230	0.00242
4231	0.00201
4232	0.00103
4233	0.00117
4234	4.23487E-4
4235	6.93983E-4
4236	7.56263E-4
4237	0.00139
4238	5.54514E-4
4239	-3.21361E-4
4240	-0.00237
4241	-0.00201
4242	-0.00139
4243	6.20736E-5
4244	8.2905E-4
4245	0.00309
4246	0.00326
4247	0.00145
4248	-1.9777E-4
4249	-0.00112
4250	-0.00258
4251	-0.00177
4252	-7.99332E-4
4253	-1.28883E-4
4254	0.00141
4255	0.0021
4256	5.25794E-5
4257	-7.76509E-4
4258	-6.45598E-4
4259	-4.94686E-4
4260	-4.33775E-4
4261	5.27074E-4
4262	0.00143
4263	0.00172
4264	0.00135
4265	-0.00121
4266	-0.00722
4267	-0.01289
4268	-0.01613
4269	-0.01889
4270	-0.0178
4271	-0.01131
4272	-0.00393
4273	9.63078E-4
4274	0.00518
4275	0.00884
4276	0.01068
4277	0.01044
4278	0.00969
4279	0.00781
4280	0.00503
4281	0.00217
4282	0.00147
4283	6.68266E-4
4284	0.00114
4285	0.00209
4286	0.00247
4287	0.00153
4288	0.00129
4289	7.61036E-4
4290	6.69525E-4
4291	9.88015E-4
4292	6.12788E-4
4293	0.00127
4294	0.00178
4295	0.00144
4296	0.00157
4297	0.00114
4298	-3.02394E-4
4299	-0.00169
4300	-0.00175
4301	-0.00164
4302	-0.001
4303	-0.00104
4304	-5.44822E-4
4305	-0.00108
4306	-0.00109
4307	-6.08921E-4
4308	2.28709E-4
4309	0.00122
4310	0.00163
4311	0.00148
4312	5.8617E-4
4313	-9.1425E-5
4314	-7.8902E-4
4315	-0.00149
4316	-0.00193
4317	-0.00181
4318	-7.27092E-4
4319	-4.5973E-4
4320	-5.12369E-4
4321	-7.55008E-4
4322	-1.79667E-4
4323	-4.96653E-4
4324	-5.63639E-4
4325	2.49374E-4
4326	0.00105
4327	6.04042E-4
4328	-0.00126
4329	-0.00196
4330	-0.00233
4331	-0.00211
4332	-9.38429E-4
4333	0.00137
4334	0.00216
4335	0.00253
4336	0.00125
4337	-5.2084E-4
4338	-0.00117
4339	-0.00137
4340	-5.30143E-4
4341	3.06756E-4
4342	0.00129
4343	0.00153
4344	0.00122
4345	8.66276E-4
4346	4.33772E-4
4347	6.15293E-5
4348	1.50633E-4
4349	0.00122
4350	8.2884E-4
4351	4.77943E-4
4352	6.47275E-4
4353	-3.81386E-4
4354	-0.00183
4355	-0.0012
4356	-4.73677E-5
4357	-2.3591E-4
4358	1.98269E-4
4359	0.00151
4360	0.00118
4361	0.00125
4362	0.00215
4363	0.00339
4364	0.00259
4365	0.00164
4366	0.00139
4367	0.00126
4368	3.62509E-4
4369	5.12822E-4
4370	0.00101
4371	4.03447E-4
4372	5.4376E-4
4373	0.00119
4374	0.00156
4375	0.00122
4376	4.40953E-4
4377	-9.47195E-4
4378	-0.00411
4379	-0.00563
4380	-0.00579
4381	-0.00469
4382	-0.00378
4383	-0.00147
4384	3.33554E-5
4385	-0.00214
4386	-0.00877
4387	-0.01445
4388	-0.01703
4389	-0.01942
4390	-0.0179
4391	-0.01068
4392	-0.00257
4393	0.00338
4394	0.0078
4395	0.01095
4396	0.01219
4397	0.01065
4398	0.00825
4399	0.00703
4400	0.00621
4401	0.00442
4402	0.00328
4403	0.00219
4404	0.00254
4405	0.00253
4406	0.0028
4407	0.00263
4408	0.00307
4409	0.00112
4410	3.58016E-5
4411	-1.89075E-4
4412	-1.23952E-4
4413	-5.79323E-4
4414	-2.55097E-5
4415	6.18304E-4
4416	6.72117E-4
4417	9.45931E-4
4418	6.09311E-4
4419	2.01757E-4
4420	-2.57974E-5
4421	7.36648E-4
4422	0.00169
4423	0.00255
4424	0.00312
4425	0.00239
4426	0.00207
4427	0.00123
4428	0.00171
4429	0.00194
4430	0.00214
4431	5.94594E-4
4432	4.3413E-4
4433	-7.26542E-4
4434	-0.00157
4435	-0.00153
4436	-8.12559E-4
4437	-5.44564E-4
4438	3.33105E-5
4439	0.00123
4440	0.00177
4441	0.00238
4442	0.00301
4443	0.00247
4444	0.0016
4445	0.00194
4446	0.00193
4447	3.54098E-4
4448	-2.21192E-4
4449	-8.18484E-4
4450	-0.00172
4451	-0.00188
4452	-0.0011
4453	-6.68034E-4
4454	1.52371E-4
4455	-1.17486E-4
4456	-0.00128
4457	-0.00213
4458	-0.00222
4459	-0.00208
4460	-0.00221
4461	-0.00112
4462	-9.85179E-4
4463	-0.00102
4464	-0.00177
4465	-0.00122
4466	-0.00122
4467	-9.70225E-4
4468	-3.43522E-4
4469	3.36793E-5
4470	-3.48919E-4
4471	8.28483E-4
4472	0.00201
4473	0.00225
4474	0.00204
4475	0.00339
4476	0.00269
4477	0.00259
4478	0.00275
4479	0.0029
4480	0.00191
4481	9.62127E-4
4482	5.35745E-4
4483	2.89363E-4
4484	0.00137
4485	0.00126
4486	0.00191
4487	0.00217
4488	0.00187
4489	6.59302E-4
4490	8.47967E-4
4491	0.00113
4492	1.35296E-4
4493	-5.2604E-4
4494	-5.37355E-4
4495	-0.00135
4496	-0.00272
4497	-0.003
4498	-0.00312
4499	-0.00418
4500	-0.00397
4501	-0.00268
4502	-0.00186
4503	-0.00175
4504	-8.47771E-4
4505	-0.00252
4506	-0.00858
4507	-0.01439
4508	-0.01597
4509	-0.01722
4510	-0.01684
4511	-0.01155
4512	-0.00435
4513	9.10533E-4
4514	0.00375
4515	0.00769
4516	0.00994
4517	0.01041
4518	0.0095
4519	0.00923
4520	0.00804
4521	0.00574
4522	0.0026
4523	-4.54787E-4
4524	-0.00198
4525	-0.00253
4526	-0.00126
4527	1.05121E-4
4528	0.0014
4529	0.00265
4530	0.00249
4531	8.93761E-4
4532	8.05739E-4
4533	-1.02283E-4
4534	-0.00106
4535	-9.88463E-4
4536	1.33369E-4
4537	7.45201E-4
4538	0.00116
4539	5.18865E-4
4540	-3.19244E-4
4541	-7.47342E-4
4542	-6.25441E-4
4543	-4.3354E-4
4544	4.83609E-5
4545	-3.39508E-4
4546	-8.57322E-4
4547	-0.00222
4548	-0.00133
4549	-2.40764E-4
4550	5.01795E-4
4551	0.00139
4552	0.00157
4553	4.59854E-4
4554	-3.77459E-4
4555	-2.14273E-4
4556	-0.00151
4557	-5.77442E-4
4558	-2.94027E-4
4559	6.79388E-4
4560	0.00165
4561	0.00383
4562	0.00291
4563	0.00269
4564	0.00147
4565	-5.33778E-4
4566	-0.00209
4567	-0.00159
4568	-0.00149
4569	-6.2282E-4
4570	5.52499E-4
4571	-2.21043E-5
4572	-9.26707E-4
4573	-9.0131E-4
4574	-7.15913E-4
4575	-1.2056E-4
4576	4.74738E-4
4577	1.50037E-4
4578	-6.34665E-4
4579	-0.00101
4580	-0.00136
4581	-6.58946E-4
4582	4.66224E-4
4583	0.00138
4584	0.00145
4585	0.0011
4586	-1.73132E-4
4587	-0.00116
4588	-6.02848E-4
4589	-8.77707E-4
4590	-5.52578E-4
4591	0.00127
4592	0.0027
4593	0.00218
4594	0.00166
4595	6.42822E-4
4596	-0.00127
4597	-0.00169
4598	-0.00222
4599	-0.00228
4600	-0.00219
4601	-0.0015
4602	-0.00124
4603	-5.20742E-4
4604	9.34458E-5
4605	4.67623E-4
4606	-1.78314E-4
4607	-0.00122
4608	-0.00111
4609	-0.00108
4610	-0.00118
4611	-6.5723E-4
4612	5.75882E-5
4613	7.24068E-5
4614	9.27225E-4
4615	0.00164
4616	0.00264
4617	0.00271
4618	0.00317
4619	0.00214
4620	0.00114
4621	4.94143E-4
4622	2.33063E-4
4623	2.19828E-5
4624	7.09026E-5
4625	-0.00165
4626	-0.00912
4627	-0.01587
4628	-0.01982
4629	-0.02296
4630	-0.02297
4631	-0.01642
4632	-0.00768
4633	-0.00111
4634	0.00565
4635	0.01109
4636	0.0135
4637	0.01285
4638	0.01058
4639	0.00794
4640	0.00448
4641	0.00245
4642	0.00165
4643	-4.67933E-4
4644	-0.00234
4645	-0.00224
4646	-0.00185
4647	-0.00228
4648	-0.00209
4649	-0.00221
4650	-0.00216
4651	-0.00104
4652	-4.1152E-4
4653	2.62423E-4
4654	0.00135
4655	9.30308E-4
4656	5.3396E-4
4657	2.72956E-5
4658	-4.59369E-4
4659	-8.56034E-4
4660	2.97301E-4
4661	7.20217E-4
4662	4.12546E-4
4663	3.74874E-4
4664	-3.32797E-4
4665	-0.00123
4666	-0.002
4667	-0.00225
4668	-0.00236
4669	-0.00177
4670	-6.94794E-4
4671	-0.0012
4672	-6.743E-4
4673	0.00121
4674	0.00308
4675	0.00228
4676	0.00205
4677	0.00193
4678	-4.36375E-4
4679	-0.00226
4680	-0.00143
4681	2.61451E-4
4682	8.9023E-4
4683	0.00207
4684	0.00154
4685	-3.53435E-4
